,,,,,,,,,,,,,,,,,
Date,Google,Date,FB,Date,Apple,Date,Amazon,Date,Costco,Date,Walmart,Date,American_airline,Date,McDonald,Date,Wells_Fargo
5/28/2010 16:00,2894755,10/11/2012 16:00,21817228,5/28/2010 16:00,29129032,5/28/2010 16:00,3955852,5/28/2010 16:00,3501021,5/28/2010 16:00,14019582,5/28/2010 16:00,11668910,5/28/2010 16:00,7164730,5/28/2010 16:00,40886456
6/1/2010 16:00,2666997,10/12/2012 16:00,18809396,6/1/2010 16:00,31302626,6/1/2010 16:00,3659489,6/1/2010 16:00,3205682,6/1/2010 16:00,16054600,6/1/2010 16:00,11946902,6/1/2010 16:00,5367669,6/1/2010 16:00,39475608
6/2/2010 16:00,2540721,10/15/2012 16:00,20189668,6/2/2010 16:00,24590932,6/2/2010 16:00,4764623,6/2/2010 16:00,3898883,6/2/2010 16:00,13665737,6/2/2010 16:00,20421376,6/2/2010 16:00,5750540,6/2/2010 16:00,32486364
6/3/2010 16:00,3651897,10/16/2012 16:00,21834688,6/3/2010 16:00,23219902,6/3/2010 16:00,5277304,6/3/2010 16:00,7220493,6/3/2010 16:00,10509388,6/3/2010 16:00,19292030,6/3/2010 16:00,4402406,6/3/2010 16:00,30894032
6/4/2010 16:00,3923904,10/17/2012 16:00,44074432,6/4/2010 16:00,27087206,6/4/2010 16:00,5497625,6/4/2010 16:00,5498959,6/4/2010 16:00,24041812,6/4/2010 16:00,16737188,6/4/2010 16:00,7557928,6/4/2010 16:00,50696704
6/7/2010 16:00,3637036,10/18/2012 16:00,52157368,6/7/2010 16:00,31677934,6/7/2010 16:00,6574503,6/7/2010 16:00,3414961,6/7/2010 16:00,19501312,6/7/2010 16:00,14141941,6/7/2010 16:00,9808876,6/7/2010 16:00,36969772
6/8/2010 16:00,2685052,10/19/2012 16:00,34834948,6/8/2010 16:00,35741716,6/8/2010 16:00,11517726,6/8/2010 16:00,3726552,6/8/2010 16:00,20317356,6/8/2010 16:00,12822255,6/8/2010 16:00,13568262,6/8/2010 16:00,47134852
6/9/2010 16:00,2732731,10/22/2012 16:00,32447004,6/9/2010 16:00,30522452,6/9/2010 16:00,7371717,6/9/2010 16:00,4926887,6/9/2010 16:00,16540496,6/9/2010 16:00,14724312,6/9/2010 16:00,8925976,6/9/2010 16:00,37988156
6/10/2010 16:00,2585930,10/23/2012 16:00,78381104,6/10/2010 16:00,27726992,6/10/2010 16:00,6061755,6/10/2010 16:00,3277163,6/10/2010 16:00,15850405,6/10/2010 16:00,10344012,6/10/2010 16:00,6743549,6/10/2010 16:00,41612844
6/11/2010 16:00,1784318,10/24/2012 16:00,228949136,6/11/2010 16:00,19491412,6/11/2010 16:00,4205811,6/11/2010 16:00,3092943,6/11/2010 16:00,14027440,6/11/2010 16:00,11621936,6/11/2010 16:00,5367611,6/11/2010 16:00,39468044
6/14/2010 16:00,2040942,10/25/2012 16:00,76141920,6/14/2010 16:00,21534300,6/14/2010 16:00,3922912,6/14/2010 16:00,2510744,6/14/2010 16:00,13900030,6/14/2010 16:00,15301323,6/14/2010 16:00,4525397,6/14/2010 16:00,45508640
6/15/2010 16:00,4261561,10/26/2012 16:00,73259520,6/15/2010 16:00,20895472,6/15/2010 16:00,4541551,6/15/2010 16:00,5100112,6/15/2010 16:00,14310768,6/15/2010 16:00,17734720,6/15/2010 16:00,6419994,6/15/2010 16:00,45138136
6/16/2010 16:00,2291967,10/31/2012 16:00,99378184,6/16/2010 16:00,27988910,6/16/2010 16:00,3964437,6/16/2010 16:00,2876888,6/16/2010 16:00,15905146,6/16/2010 16:00,13792059,6/16/2010 16:00,4548420,6/16/2010 16:00,28709380
6/17/2010 16:00,1977894,11/1/2012 16:00,37713888,6/17/2010 16:00,31195032,6/17/2010 16:00,3480029,6/17/2010 16:00,2828946,6/17/2010 16:00,12667232,6/17/2010 16:00,10436693,6/17/2010 16:00,7016118,6/17/2010 16:00,30739336
6/18/2010 16:00,2878739,11/2/2012 16:00,38344332,6/18/2010 16:00,28022136,6/18/2010 16:00,3840699,6/18/2010 16:00,3657292,6/18/2010 16:00,25426628,6/18/2010 16:00,9175560,6/18/2010 16:00,8817872,6/18/2010 16:00,39496672
6/21/2010 16:00,2989344,11/5/2012 16:00,31806692,6/21/2010 16:00,27731780,6/21/2010 16:00,5327679,6/21/2010 16:00,2795564,6/21/2010 16:00,14656976,6/21/2010 16:00,10142853,6/21/2010 16:00,5203430,6/21/2010 16:00,30005326
6/22/2010 16:00,2219930,11/6/2012 16:00,29062642,6/22/2010 16:00,25616428,6/22/2010 16:00,6207395,6/22/2010 16:00,2716393,6/22/2010 16:00,13659223,6/22/2010 16:00,10982244,6/22/2010 16:00,5488774,6/22/2010 16:00,33697304
6/23/2010 16:00,2029650,11/7/2012 16:00,33396732,6/23/2010 16:00,27444820,6/23/2010 16:00,5455131,6/23/2010 16:00,2541173,6/23/2010 16:00,15945812,6/23/2010 16:00,10285689,6/23/2010 16:00,5443143,6/23/2010 16:00,36032900
6/24/2010 16:00,1893761,11/8/2012 16:00,34254536,6/24/2010 16:00,25540402,6/24/2010 16:00,7771960,6/24/2010 16:00,3772512,6/24/2010 16:00,14819550,6/24/2010 16:00,8839977,6/24/2010 16:00,5943006,6/24/2010 16:00,66957248
6/25/2010 16:00,2245289,11/9/2012 16:00,42295432,6/25/2010 16:00,19640752,6/25/2010 16:00,5770282,6/25/2010 16:00,4488863,6/25/2010 16:00,45336600,6/25/2010 16:00,13246393,6/25/2010 16:00,8047682,6/25/2010 16:00,78979328
6/28/2010 16:00,1762594,11/12/2012 16:00,67349112,6/28/2010 16:00,20908322,6/28/2010 16:00,5612525,6/28/2010 16:00,3043581,6/28/2010 16:00,14697130,6/28/2010 16:00,9177277,6/28/2010 16:00,4428300,6/28/2010 16:00,31722256
6/29/2010 16:00,3502108,11/13/2012 16:00,71775072,6/29/2010 16:00,40476592,6/29/2010 16:00,12866217,6/29/2010 16:00,4298397,6/29/2010 16:00,20354664,6/29/2010 16:00,14951448,6/29/2010 16:00,8715915,6/29/2010 16:00,55571792
6/30/2010 16:00,3603698,11/14/2012 16:00,229750912,6/30/2010 16:00,26409580,6/30/2010 16:00,9740934,6/30/2010 16:00,4609875,6/30/2010 16:00,18392396,6/30/2010 16:00,10844401,6/30/2010 16:00,7204843,6/30/2010 16:00,37502464
7/1/2010 16:00,3513877,11/15/2012 16:00,78857408,7/1/2010 16:00,36534020,7/1/2010 16:00,8530344,7/1/2010 16:00,5376738,7/1/2010 16:00,18114602,7/1/2010 16:00,17333492,7/1/2010 16:00,10924381,7/1/2010 16:00,58947752
7/2/2010 16:00,1936256,11/16/2012 16:00,107182168,7/2/2010 16:00,24803484,7/2/2010 16:00,4477303,7/2/2010 16:00,3385178,7/2/2010 16:00,13584196,7/2/2010 16:00,10932979,7/2/2010 16:00,5280990,7/2/2010 16:00,32235452
7/6/2010 16:00,2561426,11/19/2012 16:00,85021256,7/6/2010 16:00,21972668,7/6/2010 16:00,5219408,7/6/2010 16:00,3364625,7/6/2010 16:00,18225756,7/6/2010 16:00,9970267,7/6/2010 16:00,5941005,7/6/2010 16:00,37250108
7/7/2010 16:00,3131936,11/20/2012 16:00,46655292,7/7/2010 16:00,23377116,7/7/2010 16:00,4944961,7/7/2010 16:00,4813393,7/7/2010 16:00,16179001,7/7/2010 16:00,14415115,7/7/2010 16:00,6623297,7/7/2010 16:00,48836952
7/8/2010 16:00,2670490,11/21/2012 16:00,89862344,7/8/2010 16:00,26362524,7/8/2010 16:00,6776483,7/8/2010 16:00,7592664,7/8/2010 16:00,12649961,7/8/2010 16:00,7326964,7/8/2010 16:00,7871733,7/8/2010 16:00,38231508
7/9/2010 16:00,4332702,11/23/2012 16:00,29520312,7/9/2010 16:00,15484791,7/9/2010 16:00,4065036,7/9/2010 16:00,3895781,7/9/2010 16:00,11607233,7/9/2010 16:00,7235113,7/9/2010 16:00,4512986,7/9/2010 16:00,24906140
7/12/2010 16:00,3334411,11/26/2012 16:00,123862048,7/12/2010 16:00,20102748,7/12/2010 16:00,4783737,7/12/2010 16:00,2644587,7/12/2010 16:00,13441071,7/12/2010 16:00,6363995,7/12/2010 16:00,5420731,7/12/2010 16:00,18765298
7/13/2010 16:00,3976281,11/27/2012 16:00,85760072,7/13/2010 16:00,42534096,7/13/2010 16:00,7091088,7/13/2010 16:00,3207247,7/13/2010 16:00,13219735,7/13/2010 16:00,8605139,7/13/2010 16:00,6072053,7/13/2010 16:00,31658436
7/14/2010 16:00,3118534,11/28/2012 16:00,49205508,7/14/2010 16:00,29006112,7/14/2010 16:00,5257540,7/14/2010 16:00,3428190,7/14/2010 16:00,10708279,7/14/2010 16:00,13408679,7/14/2010 16:00,4476027,7/14/2010 16:00,31306116
7/15/2010 16:00,4858782,11/29/2012 16:00,88759064,7/15/2010 16:00,29459408,7/15/2010 16:00,6051125,7/15/2010 16:00,2949583,7/15/2010 16:00,12256670,7/15/2010 16:00,12504397,7/15/2010 16:00,5470409,7/15/2010 16:00,48121272
7/16/2010 16:00,7824721,11/30/2012 16:00,127049544,7/16/2010 16:00,37137768,7/16/2010 16:00,6227899,7/16/2010 16:00,5020200,7/16/2010 16:00,15922114,7/16/2010 16:00,11607544,7/16/2010 16:00,5980918,7/16/2010 16:00,55456400
7/19/2010 16:00,4549465,12/3/2012 16:00,123525096,7/19/2010 16:00,36589212,7/19/2010 16:00,5030817,7/19/2010 16:00,3574961,7/19/2010 16:00,11895933,7/19/2010 16:00,17997924,7/19/2010 16:00,5072617,7/19/2010 16:00,34667076
7/20/2010 16:00,4056832,12/4/2012 16:00,72912720,7/20/2010 16:00,38391072,7/20/2010 16:00,6785727,7/20/2010 16:00,6343439,7/20/2010 16:00,16283881,7/20/2010 16:00,10839047,7/20/2010 16:00,5474283,7/20/2010 16:00,47672272
7/21/2010 16:00,3285364,12/5/2012 16:00,58974840,7/21/2010 16:00,42345344,7/21/2010 16:00,5011618,7/21/2010 16:00,4977260,7/21/2010 16:00,12311094,7/21/2010 16:00,11425333,7/21/2010 16:00,5734312,7/21/2010 16:00,70914560
7/22/2010 16:00,2148487,12/6/2012 16:00,46001492,7/22/2010 16:00,23047046,7/22/2010 16:00,15003327,7/22/2010 16:00,5284337,7/22/2010 16:00,11984441,7/22/2010 16:00,9931285,7/22/2010 16:00,6723224,7/22/2010 16:00,53003312
7/23/2010 16:00,2267180,12/7/2012 16:00,51751808,7/23/2010 16:00,19049524,7/23/2010 16:00,42421072,7/23/2010 16:00,4905376,7/23/2010 16:00,13045690,7/23/2010 16:00,9407880,7/23/2010 16:00,12237306,7/23/2010 16:00,25741344
7/26/2010 16:00,1936926,12/10/2012 16:00,50608464,7/26/2010 16:00,14425233,7/26/2010 16:00,10884652,7/26/2010 16:00,3383450,7/26/2010 16:00,13839372,7/26/2010 16:00,9245109,7/26/2010 16:00,5211293,7/26/2010 16:00,22190664
7/27/2010 16:00,2451984,12/11/2012 16:00,77099032,7/27/2010 16:00,20884664,7/27/2010 16:00,7796020,7/27/2010 16:00,6929982,7/27/2010 16:00,12295289,7/27/2010 16:00,9632889,7/27/2010 16:00,6215140,7/27/2010 16:00,38412888
7/28/2010 16:00,2502447,12/12/2012 16:00,46704200,7/28/2010 16:00,18570870,7/28/2010 16:00,5472256,7/28/2010 16:00,3077786,7/28/2010 16:00,9328948,7/28/2010 16:00,10756435,7/28/2010 16:00,6709740,7/28/2010 16:00,23935078
7/29/2010 16:00,2675420,12/13/2012 16:00,81051552,7/29/2010 16:00,22993056,7/29/2010 16:00,6184850,7/29/2010 16:00,3439741,7/29/2010 16:00,9630970,7/29/2010 16:00,6646076,7/29/2010 16:00,5132522,7/29/2010 16:00,30090344
7/30/2010 16:00,2144492,12/14/2012 16:00,91631544,7/30/2010 16:00,16016280,7/30/2010 16:00,7083180,7/30/2010 16:00,2973891,7/30/2010 16:00,13558844,7/30/2010 16:00,7601678,7/30/2010 16:00,5991331,7/30/2010 16:00,27504980
8/2/2010 16:00,1867475,12/17/2012 16:00,57742404,8/2/2010 16:00,15288718,8/2/2010 16:00,5482619,8/2/2010 16:00,3628604,8/2/2010 16:00,13860927,8/2/2010 16:00,12233664,8/2/2010 16:00,5873004,8/2/2010 16:00,28005046
8/3/2010 16:00,1803185,12/18/2012 16:00,60512872,8/3/2010 16:00,14916174,8/3/2010 16:00,5962926,8/3/2010 16:00,3246732,8/3/2010 16:00,10673687,8/3/2010 16:00,10481787,8/3/2010 16:00,4947223,8/3/2010 16:00,29544176
8/4/2010 16:00,3814120,12/19/2012 16:00,61390120,8/4/2010 16:00,15019868,8/4/2010 16:00,9275063,8/4/2010 16:00,4364514,8/4/2010 16:00,8074928,8/4/2010 16:00,9797862,8/4/2010 16:00,4570203,8/4/2010 16:00,28936656
8/5/2010 16:00,2426460,12/20/2012 16:00,35574784,8/5/2010 16:00,10334374,8/5/2010 16:00,4282297,8/5/2010 16:00,4358225,8/5/2010 16:00,7439982,8/5/2010 16:00,7038508,8/5/2010 16:00,5441783,8/5/2010 16:00,21881126
8/6/2010 16:00,3321695,12/21/2012 16:00,54555184,8/6/2010 16:00,15893330,8/6/2010 16:00,5065977,8/6/2010 16:00,3030240,8/6/2010 16:00,8270290,8/6/2010 16:00,7222228,8/6/2010 16:00,6775485,8/6/2010 16:00,38640288
8/9/2010 16:00,1873209,12/24/2012 16:00,28230036,8/9/2010 16:00,10825908,8/9/2010 16:00,5087069,8/9/2010 16:00,2391785,8/9/2010 16:00,8269127,8/9/2010 16:00,3875131,8/9/2010 16:00,8924810,8/9/2010 16:00,29201004
8/10/2010 16:00,2075569,12/26/2012 16:00,33175320,8/10/2010 16:00,16139915,8/10/2010 16:00,5706813,8/10/2010 16:00,2433520,8/10/2010 16:00,8848497,8/10/2010 16:00,5118582,8/10/2010 16:00,5690424,8/10/2010 16:00,29837320
8/11/2010 16:00,2226003,12/27/2012 16:00,43481680,8/11/2010 16:00,22144724,8/11/2010 16:00,5542390,8/11/2010 16:00,2847435,8/11/2010 16:00,11309237,8/11/2010 16:00,7998808,8/11/2010 16:00,5478735,8/11/2010 16:00,39624092
8/12/2010 16:00,2205032,12/28/2012 16:00,56574796,8/12/2010 16:00,19104262,8/12/2010 16:00,4368459,8/12/2010 16:00,3268906,8/12/2010 16:00,12800959,8/12/2010 16:00,7408910,8/12/2010 16:00,5643020,8/12/2010 16:00,31944736
8/13/2010 16:00,1940047,12/31/2012 16:00,60374424,8/13/2010 16:00,12673805,8/13/2010 16:00,3983580,8/13/2010 16:00,2270614,8/13/2010 16:00,10098308,8/13/2010 16:00,3609815,8/13/2010 16:00,5939548,8/13/2010 16:00,25494120
8/16/2010 16:00,1306685,1/2/2013 16:00,69844976,8/16/2010 16:00,11372407,8/16/2010 16:00,4027614,8/16/2010 16:00,2395328,8/16/2010 16:00,9650242,8/16/2010 16:00,3592002,8/16/2010 16:00,4936619,8/16/2010 16:00,24593548
8/17/2010 16:00,1890646,1/3/2013 16:00,63140528,8/17/2010 16:00,15094603,8/17/2010 16:00,5045092,8/17/2010 16:00,2641687,8/17/2010 16:00,16320145,8/17/2010 16:00,4652221,8/17/2010 16:00,7395493,8/17/2010 16:00,49480920
8/18/2010 16:00,2686374,1/4/2013 16:00,72715352,8/18/2010 16:00,12131989,8/18/2010 16:00,7902371,8/18/2010 16:00,2909110,8/18/2010 16:00,15746605,8/18/2010 16:00,4586465,8/18/2010 16:00,6032049,8/18/2010 16:00,38084272
8/19/2010 16:00,3925513,1/7/2013 16:00,83781728,8/19/2010 16:00,15239461,8/19/2010 16:00,5582487,8/19/2010 16:00,2946248,8/19/2010 16:00,15634007,8/19/2010 16:00,8184084,8/19/2010 16:00,6950471,8/19/2010 16:00,51516720
8/20/2010 16:00,3923319,1/8/2013 16:00,45870932,8/20/2010 16:00,13722458,8/20/2010 16:00,4172548,8/20/2010 16:00,2896121,8/20/2010 16:00,11701665,8/20/2010 16:00,4696385,8/20/2010 16:00,5566205,8/20/2010 16:00,40026580
8/23/2010 16:00,2989159,1/9/2013 16:00,104787656,8/23/2010 16:00,14788116,8/23/2010 16:00,3867811,8/23/2010 16:00,2407427,8/23/2010 16:00,14659921,8/23/2010 16:00,5709501,8/23/2010 16:00,5404340,8/23/2010 16:00,33770320
8/24/2010 16:00,2763814,1/10/2013 16:00,95316368,8/24/2010 16:00,21519744,8/24/2010 16:00,5369619,8/24/2010 16:00,6659047,8/24/2010 16:00,16701722,8/24/2010 16:00,7702592,8/24/2010 16:00,5846423,8/24/2010 16:00,55663816
8/25/2010 16:00,2592104,1/11/2013 16:00,89597984,8/25/2010 16:00,21316604,8/25/2010 16:00,5346447,8/25/2010 16:00,5946532,8/25/2010 16:00,14850712,8/25/2010 16:00,12179906,8/25/2010 16:00,6706540,8/25/2010 16:00,55559836
8/26/2010 16:00,1781767,1/14/2013 16:00,98886856,8/26/2010 16:00,16660829,8/26/2010 16:00,4699222,8/26/2010 16:00,3854626,8/26/2010 16:00,11903867,8/26/2010 16:00,10377291,8/26/2010 16:00,5218906,8/26/2010 16:00,41217140
8/27/2010 16:00,2313147,1/15/2013 16:00,173242352,8/27/2010 16:00,19592368,8/27/2010 16:00,5080505,8/27/2010 16:00,4255435,8/27/2010 16:00,11934910,8/27/2010 16:00,6624897,8/27/2010 16:00,6593250,8/27/2010 16:00,45101436
8/30/2010 16:00,1236219,1/16/2013 16:00,75332648,8/30/2010 16:00,13688842,8/30/2010 16:00,3430965,8/30/2010 16:00,2843015,8/30/2010 16:00,8504360,8/30/2010 16:00,10645614,8/30/2010 16:00,4195098,8/30/2010 16:00,37964724
8/31/2010 16:00,1946998,1/17/2013 16:00,40256608,8/31/2010 16:00,15028086,8/31/2010 16:00,4226620,8/31/2010 16:00,4358623,8/31/2010 16:00,25359588,8/31/2010 16:00,7318469,8/31/2010 16:00,5598167,8/31/2010 16:00,35714228
9/1/2010 16:00,3237824,1/18/2013 16:00,49631496,9/1/2010 16:00,24894116,9/1/2010 16:00,7138237,9/1/2010 16:00,3966378,9/1/2010 16:00,13438318,9/1/2010 16:00,5468031,9/1/2010 16:00,6749552,9/1/2010 16:00,53881904
9/2/2010 16:00,1685384,1/22/2013 16:00,55243212,9/2/2010 16:00,14836614,9/2/2010 16:00,5407347,9/2/2010 16:00,5011223,9/2/2010 16:00,11206276,9/2/2010 16:00,5235875,9/2/2010 16:00,5886671,9/2/2010 16:00,38196340
9/3/2010 16:00,2545726,1/23/2013 16:00,48899740,9/3/2010 16:00,18599580,9/3/2010 16:00,6590809,9/3/2010 16:00,2779347,9/3/2010 16:00,9614624,9/3/2010 16:00,8176234,9/3/2010 16:00,7331244,9/3/2010 16:00,42741348
9/7/2010 16:00,1711335,1/24/2013 16:00,43845048,9/7/2010 16:00,12243759,9/7/2010 16:00,3887333,9/7/2010 16:00,2598468,9/7/2010 16:00,10585108,9/7/2010 16:00,11788678,9/7/2010 16:00,7193707,9/7/2010 16:00,30986672
9/8/2010 16:00,2409028,1/25/2013 16:00,54363552,9/8/2010 16:00,18805302,9/8/2010 16:00,5832513,9/8/2010 16:00,3412624,9/8/2010 16:00,8959906,9/8/2010 16:00,7338677,9/8/2010 16:00,6816278,9/8/2010 16:00,22687724
9/9/2010 16:00,2435299,1/28/2013 16:00,59681408,9/9/2010 16:00,15663371,9/9/2010 16:00,4966544,9/9/2010 16:00,2622824,9/9/2010 16:00,7299637,9/9/2010 16:00,5009809,9/9/2010 16:00,14620908,9/9/2010 16:00,28728648
9/10/2010 16:00,1974340,1/29/2013 16:00,72976496,9/10/2010 16:00,13848617,9/10/2010 16:00,5044666,9/10/2010 16:00,2608593,9/10/2010 16:00,8160857,9/10/2010 16:00,4723453,9/10/2010 16:00,7483957,9/10/2010 16:00,19893428
9/13/2010 16:00,2245650,1/30/2013 16:00,87682080,9/13/2010 16:00,13884995,9/13/2010 16:00,5083219,9/13/2010 16:00,3107730,9/13/2010 16:00,7868150,9/13/2010 16:00,5610072,9/13/2010 16:00,7855750,9/13/2010 16:00,39588136
9/14/2010 16:00,2218739,1/31/2013 16:00,190743616,9/14/2010 16:00,14576759,9/14/2010 16:00,4323591,9/14/2010 16:00,4136848,9/14/2010 16:00,11201697,9/14/2010 16:00,12857976,9/14/2010 16:00,6543926,9/14/2010 16:00,29813914
9/15/2010 16:00,2403545,2/1/2013 16:00,85856664,9/15/2010 16:00,15334510,9/15/2010 16:00,4905675,9/15/2010 16:00,3523032,9/15/2010 16:00,10198031,9/15/2010 16:00,5063066,9/15/2010 16:00,4549325,9/15/2010 16:00,32614304
9/16/2010 16:00,1972569,2/4/2013 16:00,92362184,9/16/2010 16:00,23289340,9/16/2010 16:00,5826973,9/16/2010 16:00,2230566,9/16/2010 16:00,10744312,9/16/2010 16:00,7853728,9/16/2010 16:00,5078558,9/16/2010 16:00,28999388
9/17/2010 16:00,5649448,2/5/2013 16:00,47948192,9/17/2010 16:00,22659812,9/17/2010 16:00,7262649,9/17/2010 16:00,3495748,9/17/2010 16:00,20800076,9/17/2010 16:00,7090830,9/17/2010 16:00,7934397,9/17/2010 16:00,34400556
9/20/2010 16:00,4413416,2/6/2013 16:00,38375744,9/20/2010 16:00,23546120,9/20/2010 16:00,6456145,9/20/2010 16:00,3472484,9/20/2010 16:00,9262751,9/20/2010 16:00,6342055,9/20/2010 16:00,4212163,9/20/2010 16:00,30651308
9/21/2010 16:00,4467227,2/7/2013 16:00,34540016,9/21/2010 16:00,23916984,9/21/2010 16:00,7546662,9/21/2010 16:00,3198451,9/21/2010 16:00,9425447,9/21/2010 16:00,12490073,9/21/2010 16:00,5302689,9/21/2010 16:00,32217496
9/22/2010 16:00,2537779,2/8/2013 16:00,37708728,9/22/2010 16:00,20907682,9/22/2010 16:00,6618751,9/22/2010 16:00,4806457,9/22/2010 16:00,9662167,9/22/2010 16:00,23102672,9/22/2010 16:00,5142257,9/22/2010 16:00,32252372
9/23/2010 16:00,2317644,2/11/2013 16:00,37361744,9/23/2010 16:00,28075552,9/23/2010 16:00,7066939,9/23/2010 16:00,3399229,9/23/2010 16:00,7291174,9/23/2010 16:00,13451299,9/23/2010 16:00,5921829,9/23/2010 16:00,59315100
9/24/2010 16:00,3363247,2/12/2013 16:00,93495632,9/24/2010 16:00,23195972,9/24/2010 16:00,10590503,9/24/2010 16:00,4481517,9/24/2010 16:00,9769122,9/24/2010 16:00,15020930,9/24/2010 16:00,5848031,9/24/2010 16:00,46480592
9/27/2010 16:00,3107622,2/13/2013 16:00,50163960,9/27/2010 16:00,17253560,9/27/2010 16:00,6453678,9/27/2010 16:00,4704469,9/27/2010 16:00,8663588,9/27/2010 16:00,11207279,9/27/2010 16:00,5957562,9/27/2010 16:00,28382528
9/28/2010 16:00,3654832,2/14/2013 16:00,35618412,9/28/2010 16:00,36965772,9/28/2010 16:00,8494910,9/28/2010 16:00,5453450,9/28/2010 16:00,11149152,9/28/2010 16:00,15126726,9/28/2010 16:00,7050285,9/28/2010 16:00,38705740
9/29/2010 16:00,2173878,2/15/2013 16:00,33109104,9/29/2010 16:00,16772944,9/29/2010 16:00,7290539,9/29/2010 16:00,3585190,9/29/2010 16:00,9865603,9/29/2010 16:00,6138210,9/29/2010 16:00,4671238,9/29/2010 16:00,37675924
9/30/2010 16:00,3244626,2/19/2013 16:00,49411548,9/30/2010 16:00,24049636,9/30/2010 16:00,7606104,9/30/2010 16:00,4090226,9/30/2010 16:00,10907562,9/30/2010 16:00,6783962,9/30/2010 16:00,7239133,9/30/2010 16:00,37365636
10/1/2010 16:00,2226112,2/20/2013 16:00,42098120,10/1/2010 16:00,16014492,10/1/2010 16:00,8691126,10/1/2010 16:00,4037646,10/1/2010 16:00,8231451,10/1/2010 16:00,7971912,10/1/2010 16:00,7196116,10/1/2010 16:00,32117894
10/4/2010 16:00,1940494,2/21/2013 16:00,49647672,10/4/2010 16:00,15546424,10/4/2010 16:00,5354314,10/4/2010 16:00,4502929,10/4/2010 16:00,7142404,10/4/2010 16:00,18445022,10/4/2010 16:00,3904174,10/4/2010 16:00,25645362
10/5/2010 16:00,3507302,2/22/2013 16:00,36350148,10/5/2010 16:00,17927350,10/5/2010 16:00,5620928,10/5/2010 16:00,5700498,10/5/2010 16:00,10216724,10/5/2010 16:00,11941036,10/5/2010 16:00,5688255,10/5/2010 16:00,42788648
10/6/2010 16:00,2280413,2/25/2013 16:00,34651984,10/6/2010 16:00,20478116,10/6/2010 16:00,4808676,10/6/2010 16:00,9483595,10/6/2010 16:00,7863806,10/6/2010 16:00,8420554,10/6/2010 16:00,3366083,10/6/2010 16:00,25900048
10/7/2010 16:00,2398910,2/26/2013 16:00,31611642,10/7/2010 16:00,14585611,10/7/2010 16:00,4635900,10/7/2010 16:00,5048425,10/7/2010 16:00,7770280,10/7/2010 16:00,9855567,10/7/2010 16:00,4480996,10/7/2010 16:00,27293848
10/8/2010 16:00,2863473,2/27/2013 16:00,44319628,10/8/2010 16:00,23514402,10/8/2010 16:00,6922014,10/8/2010 16:00,5631921,10/8/2010 16:00,8795526,10/8/2010 16:00,8291722,10/8/2010 16:00,4119724,10/8/2010 16:00,29467852
10/11/2010 16:00,2631310,2/28/2013 16:00,83027720,10/11/2010 16:00,15276819,10/11/2010 16:00,4486390,10/11/2010 16:00,2584800,10/11/2010 16:00,7039421,10/11/2010 16:00,7693715,10/11/2010 16:00,3658513,10/11/2010 16:00,24637352
10/12/2010 16:00,3757178,3/1/2013 16:00,54064732,10/12/2010 16:00,19947808,10/12/2010 16:00,5289793,10/12/2010 16:00,4457664,10/12/2010 16:00,15038397,10/12/2010 16:00,9615464,10/12/2010 16:00,4705921,10/12/2010 16:00,37344628
10/13/2010 16:00,3060836,3/4/2013 16:00,32400644,10/13/2010 16:00,22503228,10/13/2010 16:00,5637813,10/13/2010 16:00,5006404,10/13/2010 16:00,13616554,10/13/2010 16:00,10202518,10/13/2010 16:00,4374243,10/13/2010 16:00,41846784
10/14/2010 16:00,6634018,3/5/2013 16:00,40622188,10/14/2010 16:00,15546275,10/14/2010 16:00,4032909,10/14/2010 16:00,4214490,10/14/2010 16:00,15546852,10/14/2010 16:00,7182014,10/14/2010 16:00,6624056,10/14/2010 16:00,117397024
10/15/2010 16:00,14824722,3/6/2013 16:00,33532526,10/15/2010 16:00,32935492,10/15/2010 16:00,10135456,10/15/2010 16:00,4033343,10/15/2010 16:00,12559758,10/15/2010 16:00,4928936,10/15/2010 16:00,6264505,10/15/2010 16:00,144985648
10/18/2010 16:00,7109313,3/7/2013 16:00,74540112,10/18/2010 16:00,39444912,10/18/2010 16:00,6338544,10/18/2010 16:00,2417029,10/18/2010 16:00,9232360,10/18/2010 16:00,5469527,10/18/2010 16:00,5375910,10/18/2010 16:00,66731220
10/19/2010 16:00,4591178,3/8/2013 16:00,44198840,10/19/2010 16:00,44027120,10/19/2010 16:00,7531854,10/19/2010 16:00,3974844,10/19/2010 16:00,10224905,10/19/2010 16:00,16213178,10/19/2010 16:00,5225997,10/19/2010 16:00,72213048
10/20/2010 16:00,3526976,3/11/2013 16:00,35642056,10/20/2010 16:00,25772290,10/20/2010 16:00,5790387,10/20/2010 16:00,2785793,10/20/2010 16:00,9745618,10/20/2010 16:00,42433388,10/20/2010 16:00,6420277,10/20/2010 16:00,101499384
10/21/2010 16:00,2923627,3/12/2013 16:00,27569590,10/21/2010 16:00,19694904,10/21/2010 16:00,13585342,10/21/2010 16:00,4190604,10/21/2010 16:00,9602147,10/21/2010 16:00,17869380,10/21/2010 16:00,7720214,10/21/2010 16:00,52489656
10/22/2010 16:00,2256598,3/13/2013 16:00,39619444,10/22/2010 16:00,13313408,10/22/2010 16:00,16322252,10/22/2010 16:00,2406321,10/22/2010 16:00,5795437,10/22/2010 16:00,8325762,10/22/2010 16:00,4224534,10/22/2010 16:00,26641836
