Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2021-01-15,NYSE Chicago (M),22229348,31633933,17450346,71313627,1756458304.405200,3544808284.625000,3860419233.259601,9161685822.289801,10347,3430,10267,24044
2021-01-15,NYSE (N),1234203844,54170724,85794148,1374168716,63083717546.302311,2946721340.399100,4188759969.729501,70219198856.430912,3917848,161001,552390,4631239
2021-01-15,NYSE Arca (P),308733598,409312532,514274203,1232320333,12577750741.184803,22497520455.961300,18840914515.838790,53916185712.984893,2678488,1308578,3147328,7134394
2021-01-15,NASDAQ (Q),531064097,215642489,1376157300,2122863886,23926695275.560596,13470345245.181997,77316094519.451460,114713135040.194053,5243363,1051532,8307337,14602232
2021-01-15,Members Exchange (U),36638499,20178258,37231126,94047883,770357963.389700,525229881.383500,755738387.908100,2051326232.681300,314374,52577,288326,655277
2021-01-15,Investors Exchange (V),139397647,22075696,108003353,269476696,8649125398.879603,1467023803.770900,8340959848.337502,18457109050.988005,1485589,126188,1144937,2756714
2021-01-15,NASDAQ PSX (X),31551256,24002671,28015334,83569261,945823403.075400,1644476354.542700,1831954588.280900,4422254345.899000,229587,106291,242518,578396
2021-01-15,BYX Equities (Y),83828919,49442450,69653759,202925128,3000616277.653200,3148596743.239200,2635388541.782400,8784601562.674800,869542,246517,673246,1789305
2021-01-15,BZX Equities (Z),234873205,151662182,229140000,615675387,9869825233.264302,10310775465.587702,12918627921.979400,33099228620.831404,2256781,766553,2073340,5096674
2021-01-14,NYSE American (A),12438286,56297906,8950886,77687078,499922508.152500,578511706.887900,478225468.339800,1556659683.380200,152436,152652,112128,417216
2021-01-14,NASDAQ BX (B),35189915,18468184,39926612,93584711,1542874863.820400,1183017484.095900,1781867095.263300,4507759443.179600,392005,88866,357846,838717
2021-01-14,NYSE National (C),47627653,26209837,31211777,105049267,1274431264.675400,935743693.521600,1028567376.651600,3238742334.848600,411891,114561,268546,794998
2021-01-14,FINRA / Nasdaq TRF Chicago (DB),14349419,5558075,22233097,42140591,629941439.444100,110573378.968500,955550801.911700,1696065620.324300,76040,14606,103334,193980
2021-01-14,FINRA / NYSE TRF (DN),411095661,342092215,958603792,1711791668,14217670226.181297,5316600219.322899,22857899667.847889,42392170113.352085,1799212,522878,2670700,4992790
2021-01-14,FINRA / Nasdaq TRF Carteret (DQ),1769612007,1043910255,2615091186,5428613448,78258744158.147409,43178035454.667809,95665600959.878990,217102380572.694208,7857238,2057163,8714950,18629351
2021-01-14,MIAX Pearl (H),9623664,6197303,11469878,27290845,410750331.609400,289603186.369900,622945208.496500,1323298726.475800,106825,31175,96193,234193
